callID, phoneNumber, Line, destPhoneNumber, startDate, endDate, startTime, endTime, Type, Cost
294,01650333333,1,08450927777,09/01/2014,09/01/2014,20:10:00,20:26:00,National,128.0
295,01650333333,1,08450927777,22/02/2014,22/02/2014,18:45:00,18:54:00,National,72.0
296,01650333333,1,08450927777,09/02/2014,09/02/2014,16:15:00,16:29:00,National,56.0
297,01650333333,0,07739000000,23/02/2014,23/02/2014,11:30:00,11:37:00,Mobile,105.0
298,01650333333,1,01657777777,20/02/2014,20/02/2014,18:30:00,18:42:00,Local,48.0
299,01650333333,1,01657777777,12/01/2014,12/01/2014,21:25:00,21:50:00,Local,25.0
300,01650333333,1,07739000000,22/02/2014,22/02/2014,13:45:00,13:49:00,Mobile,100.0
301,01650333333,0,01657777777,10/02/2014,10/02/2014,21:35:00,21:59:00,Local,24.0
302,01650333333,0,01652222222,07/02/2014,07/02/2014,15:55:00,16:06:00,Local,44.0
303,01650333333,1,01652222222,09/01/2014,09/01/2014,17:30:00,17:41:00,Local,44.0
304,01650333333,0,64000000000,11/02/2014,11/02/2014,19:20:00,19:33:00,Intl,390.0
305,01650333333,0,01652222222,10/02/2014,10/02/2014,17:35:00,17:59:00,Local,24.0
306,01650333333,1,01652222222,16/01/2014,16/01/2014,19:40:00,19:51:00,Local,44.0
307,01650333333,0,08450927777,06/01/2014,06/01/2014,11:55:00,12:08:00,National,52.0
308,01650333333,1,01652222222,23/02/2014,23/02/2014,15:15:00,15:39:00,Local,24.0
309,01650333333,0,01652222222,01/02/2014,01/02/2014,14:50:00,15:01:00,Local,44.0
310,01650333333,0,07739000000,16/01/2014,16/01/2014,21:05:00,21:08:00,Mobile,75.0
311,01650333333,1,01652222222,16/02/2014,16/02/2014,16:35:00,16:59:00,Local,24.0
312,01650333333,0,07739000000,15/01/2014,15/01/2014,14:25:00,14:28:00,Mobile,75.0
313,01650333333,0,64000000000,30/01/2014,30/01/2014,21:55:00,22:08:00,Intl,390.0
314,01650333333,0,07739000000,18/02/2014,18/02/2014,19:45:00,19:48:00,Mobile,75.0
315,01650333333,1,01652222222,09/02/2014,09/02/2014,13:25:00,13:49:00,Local,24.0
316,01650333333,1,01652222222,21/01/2014,21/01/2014,21:30:00,21:41:00,Local,44.0
317,01650333333,0,01652222222,30/01/2014,30/01/2014,22:25:00,22:36:00,Local,44.0
318,01650333333,0,01652222222,02/01/2014,02/01/2014,13:30:00,13:41:00,Local,44.0
319,01650333333,0,01652222222,02/02/2014,02/02/2014,17:15:00,17:39:00,Local,24.0
320,01650333333,1,07739000000,08/02/2014,08/02/2014,20:50:00,20:53:00,Mobile,75.0
321,01650333333,1,07739000000,25/01/2014,25/01/2014,20:00:00,20:03:00,Mobile,75.0
322,01650333333,1,07739000000,07/01/2014,07/01/2014,17:10:00,17:13:00,Mobile,75.0
323,01650333333,1,07739000000,17/01/2014,17/01/2014,17:50:00,17:54:00,Mobile,100.0
0,01650333333,0,07980333333,18/01/2014,18/01/2014,18:35:00,18:46:00,Mobile,275.0
1,01650333333,0,01653333333,28/01/2014,28/01/2014,21:40:00,22:01:00,Local,84.0
2,01650333333,1,07980333333,17/01/2014,17/01/2014,23:20:00,23:31:00,Mobile,275.0
3,01650333333,1,01653333333,16/02/2014,16/02/2014,03:00:00,03:44:00,Local,44.0
4,01650333333,0,01653333333,01/01/2014,01/01/2014,12:35:00,12:56:00,Local,84.0
5,01650333333,0,01653333333,02/02/2014,02/02/2014,15:15:00,15:50:00,Local,35.0
6,01650333333,0,01653333333,31/01/2014,31/01/2014,22:05:00,22:22:00,Local,68.0
7,01650333333,1,01653333333,12/02/2014,12/02/2014,19:25:00,19:42:00,Local,68.0
8,01650333333,0,01653333333,26/01/2014,26/01/2014,11:30:00,12:05:00,Local,35.0
9,01650333333,1,97766666666,26/01/2014,26/01/2014,21:05:00,21:33:00,Intl,700.0
10,01650333333,1,07980333333,20/01/2014,20/01/2014,17:35:00,17:48:00,Mobile,195.0
11,01650333333,1,97766666666,09/02/2014,09/02/2014,13:20:00,13:48:00,Intl,700.0
12,01650333333,1,01653333333,08/01/2014,08/01/2014,19:35:00,19:52:00,Local,68.0
13,01650333333,1,01653333333,03/01/2014,03/01/2014,21:45:00,22:02:00,Local,68.0
14,01650333333,0,01653333333,08/01/2014,08/01/2014,16:55:00,17:12:00,Local,68.0
15,01650333333,0,07980333333,09/02/2014,09/02/2014,18:55:00,19:08:00,Mobile,195.0
16,01650333333,1,01653333333,06/01/2014,06/01/2014,20:15:00,20:50:00,Local,35.0
17,01650333333,0,97766666666,07/01/2014,07/01/2014,20:15:00,20:38:00,Intl,690.0
18,01650333333,1,07980333333,28/01/2014,28/01/2014,18:50:00,18:57:00,Mobile,175.0
19,01650333333,1,01653333333,12/01/2014,12/01/2014,21:05:00,21:40:00,Local,35.0
20,01650333333,0,01653333333,09/02/2014,09/02/2014,19:10:00,19:45:00,Local,35.0
21,01650333333,1,01653333333,13/01/2014,13/01/2014,18:10:00,18:45:00,Local,35.0
22,01650333333,1,01653333333,10/02/2014,10/02/2014,15:40:00,16:15:00,Local,35.0
23,01650333333,1,07980333333,27/01/2014,27/01/2014,08:50:00,09:03:00,Mobile,195.0
24,01650333333,0,01653333333,25/01/2014,25/01/2014,12:15:00,12:32:00,Local,68.0
25,01650333333,0,01653333333,14/02/2014,14/02/2014,19:15:00,19:32:00,Local,68.0
26,01650333333,1,01653333333,05/02/2014,05/02/2014,21:20:00,21:37:00,Local,68.0
27,01650333333,1,01653333333,16/02/2014,16/02/2014,18:45:00,19:20:00,Local,35.0
28,01650333333,1,01653333333,02/01/2014,02/01/2014,21:25:00,21:42:00,Local,68.0
29,01650333333,1,01653333333,14/02/2014,14/02/2014,20:20:00,20:37:00,Local,68.0
30,01650333333,1,07980333333,16/01/2014,16/01/2014,20:25:00,20:32:00,Mobile,175.0
31,01650333333,1,01653333333,30/12/2013,30/12/2013,16:35:00,17:10:00,Local,35.0
32,01650333333,0,07980333333,19/02/2014,19/02/2014,21:40:00,21:47:00,Mobile,175.0
33,01650333333,0,01653333333,09/01/2014,09/01/2014,19:30:00,19:47:00,Local,68.0
34,01650333333,1,09092043333,18/02/2014,18/02/2014,17:10:00,17:14:00,PRS,200.0
35,01650333333,0,01653333333,30/01/2014,30/01/2014,22:40:00,22:57:00,Local,68.0
36,01650333333,0,01653333333,30/12/2013,30/12/2013,15:25:00,16:00:00,Local,35.0
37,01650333333,1,01653333333,21/02/2014,21/02/2014,14:40:00,14:57:00,Local,68.0
38,01650333333,1,01653333333,08/02/2014,08/02/2014,17:40:00,17:57:00,Local,68.0
39,01650333333,0,01653333333,27/01/2014,27/01/2014,16:40:00,17:15:00,Local,35.0
40,01650333333,1,01653333333,31/12/2013,31/12/2013,20:55:00,21:12:00,Local,68.0
41,01650333333,1,01653333333,15/01/2014,15/01/2014,20:35:00,20:52:00,Local,68.0
42,01650333333,0,01653333333,05/01/2014,05/01/2014,12:50:00,13:25:00,Local,35.0
43,01650333333,1,01653333333,12/01/2014,12/01/2014,15:15:00,15:50:00,Local,35.0
44,01650333333,1,08704513333,12/01/2014,12/01/2014,10:45:00,11:13:00,National,112.0
45,01650333333,0,01653333333,21/01/2014,21/01/2014,19:55:00,20:17:00,Local,88.0
46,01650333333,0,07980333333,03/02/2014,03/02/2014,16:30:00,16:51:00,Mobile,315.0
47,01650333333,0,01653333333,18/02/2014,18/02/2014,20:50:00,21:12:00,Local,88.0
48,01650333333,1,01653333333,16/02/2014,16/02/2014,11:00:00,11:45:00,Local,45.0
49,01650333333,0,07980333333,25/01/2014,25/01/2014,21:15:00,21:27:00,Mobile,300.0
50,01650333333,0,01653333333,06/02/2014,06/02/2014,10:45:00,11:07:00,Local,88.0
51,01650333333,1,97766666666,07/01/2014,07/01/2014,22:05:00,22:33:00,Intl,840.0
52,01650333333,0,07980333333,22/02/2014,22/02/2014,20:00:00,20:12:00,Mobile,300.0
53,01650333333,0,01653333333,23/02/2014,23/02/2014,14:35:00,15:20:00,Local,45.0
54,01650333333,0,01653333333,08/02/2014,08/02/2014,21:15:00,21:37:00,Local,88.0
55,01650333333,1,07980333333,01/02/2014,01/02/2014,19:40:00,19:52:00,Mobile,300.0
56,01650333333,1,01653333333,17/02/2014,17/02/2014,22:50:00,23:35:00,Local,45.0
57,01650333333,0,01653333333,11/02/2014,11/02/2014,17:55:00,18:17:00,Local,88.0
58,01650333333,1,07980333333,13/01/2014,13/01/2014,18:45:00,19:06:00,Mobile,315.0
59,01650333333,0,07980333333,31/12/2013,31/12/2013,18:30:00,18:42:00,Mobile,300.0
60,01650333333,1,01653333333,30/12/2013,30/12/2013,03:10:00,03:55:00,Local,45.0
61,01650333333,0,01653333333,17/02/2014,17/02/2014,16:05:00,16:50:00,Local,45.0
62,01650333333,0,01653333333,05/01/2014,05/01/2014,18:20:00,18:53:00,Local,33.0
63,01650333333,1,07980333333,25/01/2014,25/01/2014,15:10:00,15:16:00,Mobile,150.0
64,01650333333,1,07980333333,08/01/2014,08/01/2014,00:15:00,00:21:00,Mobile,150.0
65,01650333333,1,01653333333,30/01/2014,30/01/2014,13:50:00,14:06:00,Local,64.0
66,01650333333,0,97766666666,03/01/2014,03/01/2014,18:40:00,19:02:00,Intl,660.0
67,01650333333,0,01653333333,22/02/2014,22/02/2014,15:15:00,15:31:00,Local,64.0
68,01650333333,0,07980333333,23/01/2014,23/01/2014,13:35:00,13:41:00,Mobile,150.0
69,01650333333,1,01653333333,17/02/2014,17/02/2014,16:50:00,17:23:00,Local,33.0
70,01650333333,0,01653333333,05/01/2014,05/01/2014,14:10:00,14:43:00,Local,33.0
71,01650333333,1,01653333333,23/01/2014,23/01/2014,19:25:00,19:41:00,Local,64.0
72,01650333333,0,07980333333,06/01/2014,06/01/2014,18:20:00,18:32:00,Mobile,180.0
73,01650333333,1,01653333333,27/01/2014,27/01/2014,18:25:00,18:58:00,Local,33.0
74,01650333333,1,01653333333,28/01/2014,28/01/2014,19:50:00,20:06:00,Local,64.0
75,01650333333,0,01653333333,12/02/2014,12/02/2014,17:45:00,18:01:00,Local,64.0
76,01650333333,0,07980333333,09/01/2014,09/01/2014,20:25:00,20:31:00,Mobile,150.0
77,01650333333,0,07980333333,21/02/2014,21/02/2014,18:20:00,18:26:00,Mobile,150.0
78,01650333333,0,01653333333,31/12/2013,31/12/2013,15:50:00,16:06:00,Local,64.0
79,01650333333,1,01653333333,05/01/2014,05/01/2014,17:40:00,18:13:00,Local,33.0
80,01650333333,0,08704513333,19/01/2014,19/01/2014,17:20:00,17:42:00,National,88.0
81,01650333333,0,07980333333,09/02/2014,09/02/2014,20:45:00,20:55:00,Mobile,150.0
82,01650333333,0,01653333333,22/01/2014,22/01/2014,17:15:00,17:30:00,Local,60.0
83,01650333333,1,07980333333,02/01/2014,02/01/2014,22:15:00,22:20:00,Mobile,125.0
84,01650333333,0,97766666666,12/02/2014,12/02/2014,18:45:00,19:06:00,Intl,630.0
85,01650333333,1,01653333333,20/01/2014,20/01/2014,18:15:00,18:47:00,Local,32.0
86,01650333333,0,07980333333,18/02/2014,18/02/2014,21:25:00,21:30:00,Mobile,125.0
87,01650333333,0,01653333333,03/02/2014,03/02/2014,19:20:00,19:52:00,Local,32.0
88,01650333333,0,07980333333,13/02/2014,13/02/2014,20:45:00,20:50:00,Mobile,125.0
89,01650333333,0,07980333333,18/01/2014,18/01/2014,19:45:00,19:50:00,Mobile,125.0
90,01650333333,0,01653333333,23/02/2014,23/02/2014,16:05:00,16:37:00,Local,32.0
91,01650333333,1,01653333333,22/01/2014,22/01/2014,16:25:00,16:40:00,Local,60.0
92,01650333333,0,01653333333,23/01/2014,23/01/2014,11:40:00,11:55:00,Local,60.0
93,01650333333,0,07980333333,15/02/2014,15/02/2014,17:45:00,17:50:00,Mobile,125.0
94,01650333333,0,07980333333,31/01/2014,31/01/2014,19:30:00,19:35:00,Mobile,125.0
95,01650333333,1,97766666666,09/02/2014,09/02/2014,17:25:00,17:51:00,Intl,650.0
96,01650333333,0,01653333333,06/01/2014,06/01/2014,17:10:00,17:42:00,Local,32.0
97,01650333333,1,07980333333,18/02/2014,18/02/2014,02:00:00,02:05:00,Mobile,125.0
98,01650333333,1,01653333333,31/01/2014,31/01/2014,09:55:00,10:10:00,Local,60.0
99,01650333333,1,01653333333,05/01/2014,05/01/2014,13:30:00,14:02:00,Local,32.0
100,01650333333,1,01653333333,31/12/2013,31/12/2013,21:15:00,21:31:00,Local,64.0
101,01650333333,1,01653333333,02/02/2014,02/02/2014,19:45:00,20:18:00,Local,33.0
102,01650333333,0,01653333333,01/01/2014,01/01/2014,19:15:00,19:31:00,Local,64.0
103,01650333333,0,01653333333,17/01/2014,17/01/2014,14:15:00,14:31:00,Local,64.0
104,01650333333,1,01653333333,26/01/2014,26/01/2014,15:40:00,16:13:00,Local,33.0
105,01650333333,1,08704513333,07/02/2014,07/02/2014,16:05:00,16:14:00,National,72.0
106,01650333333,0,97766666666,11/02/2014,11/02/2014,09:30:00,09:52:00,Intl,660.0
107,01650333333,1,07980333333,01/02/2014,01/02/2014,21:35:00,21:41:00,Mobile,150.0
108,01650333333,0,01653333333,17/02/2014,17/02/2014,20:05:00,20:38:00,Local,33.0
109,01650333333,0,01653333333,17/02/2014,17/02/2014,14:25:00,14:58:00,Local,33.0
110,01650333333,0,01653333333,04/01/2014,04/01/2014,14:35:00,14:51:00,Local,64.0
111,01650333333,0,01653333333,21/02/2014,21/02/2014,17:00:00,17:16:00,Local,64.0
112,01650333333,0,08704513333,14/02/2014,14/02/2014,18:50:00,18:59:00,National,72.0
113,01650333333,1,01653333333,04/01/2014,04/01/2014,10:30:00,10:46:00,Local,64.0
114,01650333333,1,01653333333,19/01/2014,19/01/2014,18:15:00,18:48:00,Local,33.0
115,01650333333,1,01653333333,28/01/2014,28/01/2014,11:55:00,12:11:00,Local,64.0
116,01650333333,1,01653333333,30/12/2013,30/12/2013,12:40:00,13:13:00,Local,33.0
117,01650333333,1,01653333333,04/01/2014,04/01/2014,20:45:00,21:01:00,Local,64.0
118,01650333333,1,01653333333,24/01/2014,24/01/2014,21:35:00,21:51:00,Local,64.0
119,01650333333,0,07980333333,13/02/2014,13/02/2014,19:40:00,19:46:00,Mobile,150.0
120,01650333333,0,01653333333,23/02/2014,23/02/2014,12:15:00,12:48:00,Local,33.0
121,01650333333,0,01653333333,28/01/2014,28/01/2014,02:45:00,03:01:00,Local,64.0
122,01650333333,0,08704513333,06/02/2014,06/02/2014,18:25:00,18:34:00,National,72.0
123,01650333333,0,07980333333,31/12/2013,31/12/2013,13:20:00,13:26:00,Mobile,150.0
124,01650333333,1,01653333333,23/02/2014,23/02/2014,20:20:00,20:52:00,Local,32.0
125,01650333333,0,01653333333,01/02/2014,01/02/2014,16:00:00,16:15:00,Local,60.0
126,01650333333,0,01653333333,12/01/2014,12/01/2014,17:20:00,17:52:00,Local,32.0
127,01650333333,1,01653333333,06/02/2014,06/02/2014,18:50:00,19:05:00,Local,60.0
128,01650333333,0,01653333333,04/02/2014,04/02/2014,19:55:00,20:10:00,Local,60.0
129,01650333333,0,01653333333,23/01/2014,23/01/2014,21:15:00,21:30:00,Local,60.0
130,01650333333,0,01653333333,06/02/2014,06/02/2014,19:25:00,19:40:00,Local,60.0
131,01650333333,0,08704513333,28/01/2014,28/01/2014,18:35:00,18:43:00,National,64.0
132,01650333333,0,08704513333,15/01/2014,15/01/2014,21:20:00,21:28:00,National,64.0
133,01650333333,0,07980333333,05/01/2014,05/01/2014,19:35:00,19:46:00,Mobile,165.0
134,01650333333,0,08704513333,11/02/2014,11/02/2014,23:05:00,23:13:00,National,64.0
135,01650333333,1,01653333333,20/02/2014,20/02/2014,20:25:00,20:40:00,Local,60.0
136,01650333333,0,01653333333,26/01/2014,26/01/2014,16:15:00,16:47:00,Local,32.0
137,01650333333,0,01653333333,07/01/2014,07/01/2014,13:35:00,13:50:00,Local,60.0
138,01650333333,1,01653333333,26/01/2014,26/01/2014,14:10:00,14:42:00,Local,32.0
139,01650333333,1,08704513333,13/01/2014,13/01/2014,15:45:00,16:06:00,National,84.0
140,01650333333,1,01653333333,09/02/2014,09/02/2014,21:25:00,21:57:00,Local,32.0
141,01650333333,1,01653333333,27/01/2014,27/01/2014,11:05:00,11:37:00,Local,32.0
142,01650333333,0,97766666666,15/02/2014,15/02/2014,21:00:00,21:21:00,Intl,630.0
143,01650333333,1,08704513333,03/02/2014,03/02/2014,14:35:00,14:56:00,National,84.0
144,01650333333,1,01653333333,16/01/2014,16/01/2014,18:35:00,18:50:00,Local,60.0
145,01650333333,0,01653333333,13/01/2014,13/01/2014,17:05:00,17:37:00,Local,32.0
146,01650333333,0,01653333333,22/02/2014,22/02/2014,19:05:00,19:20:00,Local,60.0
147,01650333333,1,01653333333,21/01/2014,21/01/2014,22:05:00,22:20:00,Local,60.0
148,01650333333,1,07980333333,12/01/2014,12/01/2014,18:05:00,18:16:00,Mobile,165.0
149,01650333333,0,01653333333,14/01/2014,14/01/2014,15:25:00,15:40:00,Local,60.0
150,01650333333,0,01653333333,26/01/2014,26/01/2014,19:50:00,20:22:00,Local,32.0
151,01650333333,1,01653333333,05/02/2014,05/02/2014,17:45:00,18:10:00,Local,100.0
152,01650333333,1,01653333333,22/01/2014,22/01/2014,20:30:00,20:55:00,Local,100.0
153,01650333333,1,01653333333,04/01/2014,04/01/2014,19:45:00,20:10:00,Local,100.0
154,01650333333,1,01653333333,18/01/2014,18/01/2014,12:30:00,12:55:00,Local,100.0
155,01650333333,0,01653333333,16/01/2014,16/01/2014,20:00:00,20:25:00,Local,100.0
156,01650333333,1,08704513333,27/01/2014,27/01/2014,19:25:00,19:56:00,National,124.0
157,01650333333,0,01653333333,23/01/2014,23/01/2014,12:25:00,12:50:00,Local,100.0
158,01650333333,1,08704513333,09/01/2014,09/01/2014,14:20:00,14:38:00,National,144.0
159,01650333333,1,07980333333,24/01/2014,24/01/2014,02:40:00,02:55:00,Mobile,375.0
160,01650333333,1,01653333333,06/02/2014,06/02/2014,21:10:00,21:35:00,Local,100.0
161,01650333333,0,01653333333,18/02/2014,18/02/2014,04:10:00,04:35:00,Local,100.0
162,01650333333,0,01653333333,02/02/2014,02/02/2014,18:00:00,18:52:00,Local,52.0
163,01650333333,0,07980333333,29/01/2014,29/01/2014,18:50:00,19:05:00,Mobile,375.0
164,01650333333,1,01653333333,10/02/2014,10/02/2014,12:05:00,12:57:00,Local,52.0
165,01650333333,0,97766666666,11/02/2014,11/02/2014,20:55:00,21:26:00,Intl,930.0
166,01650333333,1,07980333333,21/02/2014,21/02/2014,20:35:00,20:50:00,Mobile,375.0
167,01650333333,0,01653333333,31/12/2013,31/12/2013,20:15:00,20:40:00,Local,100.0
168,01650333333,1,01653333333,31/01/2014,31/01/2014,19:05:00,19:30:00,Local,100.0
169,01650333333,0,01653333333,19/02/2014,19/02/2014,19:20:00,19:45:00,Local,100.0
170,01650333333,1,07980333333,21/02/2014,21/02/2014,19:30:00,19:45:00,Mobile,375.0
171,01650333333,0,01653333333,31/01/2014,31/01/2014,15:30:00,15:55:00,Local,100.0
172,01650333333,1,01653333333,10/02/2014,10/02/2014,19:25:00,20:17:00,Local,52.0
173,01650333333,1,01653333333,11/01/2014,11/01/2014,20:20:00,20:45:00,Local,100.0
174,01650333333,0,07980333333,11/01/2014,11/01/2014,21:05:00,21:20:00,Mobile,375.0
175,01650333333,1,01653333333,01/01/2014,01/01/2014,04:25:00,04:43:00,Local,72.0
176,01650333333,0,01653333333,16/02/2014,16/02/2014,15:00:00,15:38:00,Local,38.0
177,01650333333,0,01653333333,20/01/2014,20/01/2014,16:05:00,16:43:00,Local,38.0
178,01650333333,1,01653333333,26/01/2014,26/01/2014,17:20:00,17:58:00,Local,38.0
179,01650333333,0,08704513333,09/01/2014,09/01/2014,19:50:00,20:01:00,National,88.0
180,01650333333,0,01653333333,15/01/2014,15/01/2014,19:35:00,19:53:00,Local,72.0
181,01650333333,0,07980333333,28/01/2014,28/01/2014,20:50:00,20:58:00,Mobile,200.0
182,01650333333,1,01653333333,19/02/2014,19/02/2014,18:20:00,18:38:00,Local,72.0
183,01650333333,1,01653333333,29/01/2014,29/01/2014,00:30:00,00:48:00,Local,72.0
184,01650333333,1,97766666666,30/12/2013,30/12/2013,11:30:00,11:59:00,Intl,725.0
185,01650333333,1,01653333333,17/02/2014,17/02/2014,19:15:00,19:53:00,Local,38.0
186,01650333333,1,01653333333,02/02/2014,02/02/2014,21:55:00,22:33:00,Local,38.0
187,01650333333,0,07980333333,04/02/2014,04/02/2014,11:50:00,11:58:00,Mobile,200.0
188,01650333333,1,01653333333,06/02/2014,06/02/2014,21:55:00,22:13:00,Local,72.0
189,01650333333,0,01653333333,20/01/2014,20/01/2014,16:55:00,17:33:00,Local,38.0
190,01650333333,1,08704513333,14/01/2014,14/01/2014,22:15:00,22:26:00,National,88.0
191,01650333333,1,01653333333,21/01/2014,21/01/2014,16:00:00,16:18:00,Local,72.0
192,01650333333,0,07980333333,21/02/2014,21/02/2014,23:45:00,23:53:00,Mobile,200.0
193,01650333333,1,01653333333,12/01/2014,12/01/2014,16:30:00,17:20:00,Local,50.0
194,01650333333,0,01653333333,09/02/2014,09/02/2014,16:15:00,17:05:00,Local,50.0
195,01650333333,1,01653333333,25/01/2014,25/01/2014,21:35:00,21:59:00,Local,96.0
196,01650333333,1,01653333333,08/01/2014,08/01/2014,00:30:00,00:54:00,Local,96.0
197,01650333333,0,01653333333,26/01/2014,26/01/2014,13:05:00,13:55:00,Local,50.0
198,01650333333,1,97766666666,08/02/2014,08/02/2014,15:50:00,16:20:00,Intl,900.0
199,01650333333,1,08704513333,14/01/2014,14/01/2014,00:10:00,00:27:00,National,136.0
200,01650333333,1,01653333333,20/01/2014,20/01/2014,14:25:00,15:15:00,Local,50.0
0,01847622222,1,07867333333,11/02/2014,11/02/2014,21:30:00,21:33:00,Mobile,75.0
1,01847622222,0,01843333333,08/01/2014,08/01/2014,19:05:00,19:16:00,Local,44.0
2,01847622222,1,01843333333,17/02/2014,17/02/2014,22:05:00,22:28:00,Local,23.0
3,01847622222,0,01843333333,08/02/2014,08/02/2014,14:20:00,14:31:00,Local,44.0
4,01847622222,0,01843333333,22/02/2014,22/02/2014,22:35:00,22:46:00,Local,44.0
5,01847622222,1,07867333333,12/02/2014,12/02/2014,19:05:00,19:08:00,Mobile,75.0
6,01847622222,0,01843333333,12/01/2014,12/01/2014,18:55:00,19:18:00,Local,23.0
7,01847622222,0,01843333333,03/01/2014,03/01/2014,12:35:00,12:46:00,Local,44.0
8,01847622222,1,01843333333,06/02/2014,06/02/2014,10:20:00,10:31:00,Local,44.0
9,01847622222,1,07867333333,12/01/2014,12/01/2014,14:00:00,14:07:00,Mobile,105.0
10,01847622222,0,34333333333,21/02/2014,21/02/2014,15:35:00,15:48:00,Intl,390.0
11,01847622222,1,08700853333,21/01/2014,21/01/2014,20:55:00,21:01:00,National,48.0
12,01847622222,1,01843333333,06/01/2014,06/01/2014,16:05:00,16:29:00,Local,24.0
13,01847622222,1,01843333333,19/01/2014,19/01/2014,22:30:00,22:54:00,Local,24.0
14,01847622222,0,01843333333,27/01/2014,27/01/2014,13:05:00,13:29:00,Local,24.0
15,01847622222,0,08700853333,05/01/2014,05/01/2014,17:30:00,17:43:00,National,52.0
16,01847622222,0,07867333333,16/02/2014,16/02/2014,18:50:00,18:58:00,Mobile,120.0
17,01847622222,1,01843333333,10/01/2014,10/01/2014,20:05:00,20:17:00,Local,48.0
18,01847622222,1,08700853333,24/01/2014,24/01/2014,13:15:00,13:21:00,National,48.0
19,01847622222,0,01843333333,23/01/2014,23/01/2014,23:35:00,23:47:00,Local,48.0
20,01847622222,1,07867333333,23/01/2014,23/01/2014,19:00:00,19:04:00,Mobile,100.0
21,01847622222,0,08700853333,26/01/2014,26/01/2014,18:50:00,19:03:00,National,52.0
22,01847622222,1,34333333333,13/02/2014,13/02/2014,17:30:00,17:43:00,Intl,390.0
23,01847622222,1,01843333333,02/02/2014,02/02/2014,14:05:00,14:29:00,Local,24.0
24,01847622222,1,34333333333,31/01/2014,31/01/2014,12:05:00,12:18:00,Intl,390.0
25,01847622222,0,08700853333,15/02/2014,15/02/2014,20:40:00,20:46:00,National,48.0
26,01847622222,1,01843333333,30/01/2014,30/01/2014,19:00:00,19:12:00,Local,48.0
27,01847622222,0,07867333333,09/02/2014,09/02/2014,14:30:00,14:38:00,Mobile,120.0
